7.897511849457263367e+00,3.677727670907251944e+00
5.513695038075211663e+00,2.068496469223949141e+00
4.152474163271777208e+00,3.842619287812103934e+00
6.388947273427046269e+00,2.380352117150622338e+00
1.901514665236128776e+00,1.228235634085409922e+00
4.397900877952737098e+00,1.853883533275041184e+00
7.708498306400477951e+00,1.133971188392335794e+00
2.263765501422383863e+00,9.953360092506151613e-01
6.836909370249703244e+00,2.254771049616922873e+00
6.765764467894647360e+00,2.864851178167191481e+00
2.572390139952394961e+00,1.052880469364952498e+00
2.784600132808402684e+00,2.158219353130490070e+00
6.781510035269930015e+00,1.083472999985848340e+00
2.880921493101647357e+00,2.789055217736651215e+00
3.428204789799199403e+00,8.268896350043584142e-01
2.994119097969215382e+00,2.613721792916340103e+00
8.889992166929600259e+00,4.159817213584141804e+00
4.738286884138898536e+00,1.763873449707173746e+00
4.635001744939715174e+00,3.530070225765816083e+00
3.744434316036134636e+00,8.803923248629190734e-01
4.167661123158616476e+00,3.410835912129701164e+00
3.158054722297975569e+00,3.012725696316181700e+00
2.865300286743110991e+00,1.884825619527596974e+00
4.606928804099941210e+00,1.580618809766424215e+00
3.749921960037970070e+00,2.397136207249647821e+00
3.291438333586898413e+00,3.127381655164285679e+00
2.864003372849377005e+00,1.287356742905413798e+00
6.227184499292730102e+00,4.314432888089926976e+00
5.242921148773909579e+00,5.069795526186165802e+00
6.021192065883949951e+00,2.547054780777853189e+00
2.247620243840329657e+00,8.213849947644713545e-01
6.993535421362384596e+00,1.954560021961168070e+00
3.928986898874418987e+00,2.716707435466795495e+00
4.723616577982461706e+00,3.683454774560697587e+00
4.571828101155996471e+00,3.731644415702761286e+00
3.442918938806078799e+00,1.659798233251078337e+00
3.409225194550570937e+00,2.679671038296706609e+00
3.471627837830226326e+00,1.799497662530213926e+00
1.766456062475416422e+00,1.068639134868891061e+00
2.365572818463788973e+00,1.624773429289600113e+00
3.570105609089791354e+00,2.020135890819029889e+00
2.043519613525345502e+00,1.654240269069603197e+00
4.172247913744410397e+00,2.637905725750964159e+00
3.797651295714711051e+00,2.546674876839276624e+00
5.202542294934975331e+00,1.255887399553369699e+00
8.924108045432756597e+00,4.041228481602927580e+00
9.176460007629547277e+00,4.560816435186112017e+00
5.968197112042369135e+00,3.939700252907508471e+00
3.984060434355127356e+00,2.345508768395149435e+00
2.315458391176097308e+00,2.015835224022035188e+00
4.255623001699999186e+00,4.035833855955833549e+00
4.863144112968310395e+00,3.335517280219470138e+00
8.452619488371652778e+00,6.718773548250783989e+00
2.851888843882237623e+00,1.049286962214026619e+00
1.541052464137707245e+00,1.433049504144618291e+00
1.926731622886905582e+00,1.726642734179018035e+00
3.732286450067535899e+00,1.550373480877963894e+00
2.754382113054357983e+00,2.420176663888233826e+00
4.237437223007591847e+00,2.683628696966677829e+00
3.152103773426472522e+00,3.001178005881107058e+00
1.791316888053411382e+00,1.316651365272392349e+00
1.875724699003692209e+00,1.505858251772099532e+00
3.056110283240629055e+00,1.661879713579747397e+00
5.973308134034334138e+00,4.658521773459292525e+00
9.863150215299645751e+00,2.303248997043715995e+00
3.426413020418174860e+00,1.892874123228144745e+00
2.888979947369873624e+00,1.706921055311282576e+00
3.189337118540408245e+00,2.375720837407584884e+00
7.147560721152443897e+00,2.168798491687299546e+00
6.428836793200845001e+00,5.470408683233853431e+00
7.215465870236317691e+00,2.707602392926466095e+00
3.044410561241775781e+00,2.204411311366488491e+00
3.822660048550625245e+00,3.815141189587676340e+00
3.091316689697042985e+00,1.585653049847313589e+00
3.419070072918451775e+00,2.575537404894853388e+00
5.948946790812896346e+00,3.816457200491245594e+00
3.435535635350958739e+00,6.211041103456257373e-01
9.171039336474732906e+00,4.628537700565080293e+00
3.022227790073517717e+00,1.727648438252041840e+00
4.167447226876108246e+00,2.641314435874468458e+00
3.333651586811707368e+00,2.526334988246698998e+00
2.721126840799751978e+00,2.540633908264379404e+00
3.084243140953919937e+00,2.109822955332800287e+00
5.535332390069807929e+00,4.027670048329673236e+00
2.893148647788638339e+00,2.308135700048460137e+00
4.578752223384328524e+00,3.834993542474481210e+00
2.735345819235523113e+00,2.330821116343862354e+00
9.290137792778365267e+00,3.202317028811253685e+00
4.915447558187924670e+00,2.290942869058861131e+00
4.630024404072024424e+00,4.263170941914339984e+00
3.221636892533257690e+00,1.496716206214828038e+00
3.532056826243741288e+00,1.222217924642270193e+00
6.867376391724421936e+00,3.621289799413665467e+00
3.173247940114200638e+00,2.645061706246081279e+00
5.809070508281848788e+00,3.208868466298190114e+00
3.449694003384247587e+00,2.289077561560573404e+00
2.287354445134889058e+00,1.584457397229762865e+00
5.037346255941047346e+00,9.097819285563355507e-01
6.805615498407568076e+00,5.187002565542655041e+00
8.904892563862528476e+00,3.846301885451445468e+00
3.716905636210967145e+00,1.570249217082696269e+00
5.902996284167707941e+00,2.780879137051197603e+00
1.772670225454674231e+00,1.744903490971794646e+00
4.868468374925353892e+00,1.059082283907327504e+00
1.223902696828810255e+00,6.695633977378431245e-01
4.747054339891621844e+00,2.338838940549589296e+00
4.005281460710244268e+00,3.342571615309199107e+00
6.072806318761623245e+00,1.705706384782109453e+00
3.498656942373750578e+00,1.043526088621607784e+00
3.152524498640363326e+00,2.731241704893569988e+00
1.798577248453596233e+00,1.500241909352296732e+00
5.762801465247546773e+00,4.893049639372199167e+00
6.204861017714618399e+00,5.271136770043461262e+00
4.033924940664116221e+00,1.781220733124063704e+00
5.404439225266597369e+00,2.731867796482376765e+00
2.135198863658066326e+00,1.785934782078770322e+00
6.691561337732659709e+00,5.476056403872470391e+00
4.754271563636434550e+00,3.734495629262750693e+00
2.319733881110503049e+00,1.575836421505625751e+00
4.726782559593585731e+00,1.523745529935082832e+00
3.708021400351592778e+00,3.348469940251492805e+00
4.842505006599457928e+00,2.432551092491752165e+00
4.696886228563422527e+00,3.089744348448283606e+00
8.387506184025610878e+00,1.229049767341570343e+00
2.663845635779458654e+00,1.232869916632717500e+00
1.924262434647073805e+00,1.727467600544532633e+00
2.551063629109624920e+00,2.380162869174163642e+00
1.768032503531163924e+00,9.731903581310921147e-01
3.509705057492389368e+00,3.353387455459616806e+00
3.464778581360477450e+00,2.672082362840274783e+00
5.594262766259593178e+00,2.728269466253429254e+00
8.052328986335655969e+00,3.709908963136696158e+00
2.770662206597779953e+00,7.228185072923705157e-01
3.925904589231471675e+00,2.702734785567028286e+00
2.053916513983675696e+00,6.572669387175391620e-01
5.839234016063362454e+00,3.562572669650281298e+00
4.999574318649321114e+00,3.518805366865676021e+00
3.591914327030452547e+00,2.572072677476296310e+00
7.011810144077068596e-01,5.905348999848066827e-01
8.393791385555337214e+00,4.274226274658007974e+00
2.148209563473966632e+00,1.474698610445428937e+00
3.446859461123398471e+00,2.020988077659824800e+00
2.763579394733839401e+00,2.625333906884813384e+00
5.619926479838087907e+00,1.730086634168829463e+00
3.755665110224187142e+00,4.275698156183799781e-01
3.227422804374239895e+00,2.074547768956130689e+00
1.101799299770330620e+01,3.072124444190409864e+00
6.822491326216415963e+00,6.084638321870667887e-01
2.670367506640800137e+00,1.562727283316759364e+00
2.754131483628870392e+00,6.210710270199245597e-01
4.043962773068271233e+00,2.762185053119575073e+00
2.606768673820900606e+00,2.303816303698040802e+00
3.069848916757678126e+00,2.472250220062176318e+00
3.718850921041866542e+00,2.764578475498869814e+00
8.261716703504438541e+00,3.549488088111445450e+00
5.126481008259977656e+00,1.619824591465549801e+00
2.973840151115491270e+00,2.354039812031515133e+00
1.050869858701425663e+01,8.067918939987062998e+00
2.684511778104194946e+00,1.327782770156163528e+00
2.469247321086669000e+00,2.422259152079726530e+00
7.069832109912418616e+00,2.375087513594494215e+00
4.363426016573812127e+00,2.568843943578150046e+00
3.725082917354599399e+00,3.658846536771379832e+00
2.966278053164286277e+00,8.595016481720805235e-01
2.295928491580937703e+00,1.483526623418806478e+00
3.403170912277042159e+00,1.535638181133397451e+00
1.035780121440479151e+00,9.165969556983586397e-01
3.846193458432713541e+00,2.513192978956658941e+00
5.646536054123103554e+00,3.415295586611195588e+00
9.244305611247691346e+00,2.071406611621832372e+00
1.772726662668256514e+00,1.508239704476821208e+00
1.785796372507769192e+01,7.544321881361179649e+00
5.048154224578282445e+00,3.173182410302977985e+00
1.175333265918215986e+01,2.484045497626900634e+00
6.993483590011339679e+00,2.359662257261276874e+00
6.053651371032604089e+00,5.255526863510090685e+00
3.025477986627813198e+00,2.291176306814558750e+00
5.140817162452627542e+00,1.510057706920993725e+00
4.880207137114933147e+00,4.718538747982482739e+00
7.648427090763028957e+00,2.093905029236087678e+00
4.436902149917344218e+00,2.448035545907406352e+00
4.799839002661381748e+00,1.057696174771959985e+00
5.878319765726332413e+00,2.874080872259336505e+00
5.456195881926907632e+00,2.811180021992283784e+00
4.990224085172292767e+00,3.000910929438748376e+00
3.556128640316061684e+00,3.196990337046170971e+00
3.009816288620177360e+00,1.013261108080563133e+00
3.146776911072902028e+00,3.114941050858417881e+00
3.327382208574168665e+00,1.959952146502690340e+00
5.321459937791150452e+00,2.673395369283508849e+00
8.296972560040472899e+00,3.872583495671892972e+00
6.767121941277071784e+00,4.359628895987538222e+00
2.813123122922197794e+00,1.851413485808818482e+00
2.781951560310022664e+00,2.756065863024384832e+00
3.552452348484976152e+00,1.459731633651726979e+00
4.528822402823819537e+00,2.896043757241965722e+00
7.896838603520759392e+00,3.180132146255494341e+00
4.812511585362655886e+00,2.858120504864207323e+00
4.494137402882398824e+00,4.293371183883475162e+00
3.097064475055462118e+00,1.352928697954750126e+00
3.087776879812018205e+00,2.262622438589462437e+00
6.546836817037914535e+00,2.785486687687584784e+00
3.181088668112059814e+00,2.372106102432159247e+00
6.858642420127196715e+00,5.263736089928015005e+00
2.343654995530688456e+00,1.853939927230670248e+00
2.908165936155623577e+00,2.055338720981559675e+00
5.376832145904849369e+00,1.217723569861556276e+00
5.176278327261741197e+00,3.614236408900037834e+00
2.888210359549197470e+00,1.741073481132277223e+00
3.174563852315275714e+00,2.729994942187980111e+00
2.922014396729732955e+00,1.959955262358243688e+00
5.762952626667445344e+00,4.901337971201695787e+00
1.143631035786414074e+01,9.166400032389715236e+00
8.619193910894736632e+00,2.883518834308477885e+00
3.455432720241993660e+00,2.138366580351938495e+00
5.806115913295298192e+00,1.324302222508971116e+00
1.034914929071250000e+01,6.057432332326572855e+00
6.167605837278998138e+00,4.669943905111912485e+00
1.622785362631195216e+00,1.093878498494311513e+00
1.882967817055027471e+00,6.850174746377669655e-01
4.500840096239829613e+00,1.866640742918391327e+00
7.072967092863995830e+00,2.866412926665259597e+00
5.460769599823941611e+00,2.380513478960545104e+00
4.480571948645124536e+00,1.736027682884653700e+00
3.448719678261899180e+00,2.334700373739924562e+00
2.853861692291048247e+00,1.553308068199116931e+00
3.167581226267509820e+00,2.137813612475017333e+00
4.523951107476109179e+00,4.123456658142352182e+00
3.891355724078146672e+00,3.734336404841528179e+00
4.086220197848311919e+00,9.269872563174288427e-01
8.036982971699014655e+00,3.221402084421413736e+00
7.570548131609363018e+00,5.424307512580909041e+00
4.174583523679932462e+00,3.317753414507033760e+00
7.417993608551082474e+00,2.131288286526453302e+00
2.707642562471747727e+00,1.910170265278801294e+00
6.481739932809371219e+00,4.055572300003556840e+00
1.457369800096975254e+00,1.084813408136580115e+00
4.785467643663895210e+00,3.129186736488950960e+00
4.052418605245340366e+00,2.993165677797490876e+00
4.835646104782086674e+00,1.581938418442721650e+00
3.093466368380230591e+00,1.376414069900224746e+00
3.259583656029829690e+00,2.509695188945870292e+00
1.719968577728808734e+00,9.542545168908858066e-01
3.001337673954217689e+00,2.068234205027748462e+00
5.871290765426482317e+00,1.819710170170968366e+00
4.816101636220096793e+00,4.267901936688329734e+00
5.331515640538619927e+00,4.339362332508670761e+00
1.112781083992461539e+01,6.156695486864057543e+00
8.624931833243600465e+00,6.614328561962897091e+00
4.206739037061487885e+00,8.102634913610371470e-01
4.401483664006048180e+00,2.597170335231576033e+00
3.338934979202277109e+00,1.797233598513490849e+00
1.195279880947481921e+01,3.178317479806441970e+00
1.258407818037378867e+01,9.773056294555452439e+00
4.425001556995444396e+00,1.869991154663916522e+00
5.000775076175132838e+00,2.391057249721654010e+00
2.609936107718373144e+00,1.977475786976392813e+00
5.147243490784748410e+00,2.370949121055267117e+00
7.091387020729587931e+00,6.377894576737547006e+00
1.208192347942124378e+00,1.097189098420165321e+00
3.677698312743010067e+00,3.143511876243759939e+00
1.639728498839347237e+00,1.563581467652339407e+00
4.108127917358885384e+00,2.453485626576501932e+00
4.173311732924148032e+00,1.446905600488149535e+00
4.437038351044289897e+00,1.276873810696901090e+00
4.773183345174056846e+00,3.596527655144167390e+00
4.098262496141288125e+00,2.446254872941342473e+00
3.680847834561981280e+00,2.952239440101485979e+00
5.591759094567731125e+00,5.386368013395768095e+00
3.365348339296749813e+00,3.316286271319491163e+00
6.808993089780132735e+00,2.419693467312627799e+00
2.880538752266575298e+00,1.337432335340049017e+00
4.215320192185930459e+00,2.929906861859225220e+00
2.433598997383852325e+00,2.066179668370864420e+00
1.700927182543122473e+00,1.564730654323323256e+00
5.195894173335687150e+00,8.899008228344782445e-01
5.661079552308826202e+00,1.116954082001422099e+00
4.366807861704183225e+00,3.635901431142796625e+00
4.743112164665607366e+00,2.859889057320975425e+00
3.894376902159986109e+00,3.389085265296262417e+00
3.043988725147263708e+00,7.285513302451160911e-01
3.049697321711562825e+00,2.596549225441983300e+00
2.596793762143925655e+00,1.844833122488546362e+00
7.102994760193722890e+00,3.924990473488964238e+00
5.383862627918520438e+00,2.031986293128120291e+00
6.312905054506998681e+00,1.544391323583830911e+00
1.278588215661158678e+01,3.355358178923725454e+00
8.539058976570254700e+00,2.415339203066548368e+00
5.048083525600459254e+00,4.649873741273235161e+00
5.101469166714061920e+00,1.946752755075254804e+00
2.062191167357810162e+00,1.874087135435910101e+00
1.542084573292222816e+00,1.316341620976717808e+00
3.524968235012998719e+00,1.795542492769516274e+00
1.720570690450396345e+00,9.938915041760892910e-01
2.751331528670676985e+00,1.588106053171476573e+00
4.387726851486869251e+00,2.172193682471852405e+00
7.485948440299255324e+00,2.178753307772752557e+00
4.602311438112675290e+00,2.232440488192038330e+00
3.589174848863980749e+00,2.940748991317442051e+00
7.766534277462453062e+00,4.142756011820736717e+00
3.232304321858230356e+00,2.255265911774487986e+00
4.167278255763921635e+00,3.379899096973550066e+00
7.252107718588447938e+00,2.044605244821648515e+00
5.208504901642581508e+00,1.875903165423304708e+00
3.456106715492468950e+00,1.707484125868531377e+00
4.507189895163834947e+00,3.006088492279772595e+00
2.535261877872366565e+00,2.510490822932422983e+00
7.251077816575978829e+00,5.289194008517640100e+00
4.168505769506228198e+00,1.634014434315347541e+00
4.002837143189120539e+00,1.401295799312397339e+00
2.957382158438317088e+00,2.424895033241329934e+00
9.219571686989295856e+00,2.891717425025063015e+00
6.986924541181661397e+00,3.027663338216552980e+00
3.535995256303837930e+00,2.798705518329992703e+00
5.939571117333369621e+00,3.585281958117767065e+00
4.793544102337025770e+00,1.232440485645074357e+00
3.150576981278869759e+00,1.951342467403358816e+00
8.872182776796073256e+00,2.452852555778486821e+00
2.674251850670037900e+00,2.122975792594292255e+00
3.281791608816460037e+00,2.557683170605597134e+00
3.622475118109778958e+00,2.301006432319173900e+00
8.051238399844523386e+00,3.042077048527040528e+00
3.751224292386701187e+00,1.571979247315393735e+00
7.369348635079020937e+00,1.892933869424329174e+00
4.051019987755635654e+00,1.579486398397365710e+00
2.676332512888496051e+00,1.957219904774393671e+00
2.832953038350626063e+00,1.363978596299611379e+00
7.726505803228313596e+00,2.033561942813177481e+00
2.036437314764745654e+00,1.920472510065682314e+00
2.699265672476873767e+00,2.649071197898555940e+00
3.221838010506961947e+00,1.166266547141916687e+00
4.099302724283532484e+00,1.345379538403556507e+00
2.381766914525063505e+00,1.820742246274845932e+00
2.435857692616463233e+00,2.238798940312966224e+00
1.328058676395018400e+00,8.809305286985009698e-01
7.385290876225524492e+00,4.347682044169582483e+00
5.281815696412261119e+00,5.113760262946209778e+00
2.186041976483430016e+00,1.805019674150145192e+00
2.059827224136234314e+00,1.579187383084978968e+00
2.424639879650727359e+00,2.314098608620948738e+00
8.707472637655478964e-01,3.808318683129626736e-01
4.035809482742249266e+00,3.023095798707256421e+00
1.148308674051232536e+01,1.858606828360692687e+00
3.228700535833187502e+00,2.325200074492978164e+00
4.291333847141054036e+00,2.688569231160968798e+00
5.317045720098870554e+00,4.468674898489036096e+00
4.382023411394550649e+00,2.022593314584369750e+00
5.248155018804506078e+00,3.354150393947165298e+00
3.195726746614012903e+00,2.026928083927317381e+00
2.540280077137259340e+00,2.243353455461617241e+00
5.478326017200863873e+00,5.472874789282094810e+00
4.404318306131770555e+00,3.069820484363469770e+00
6.812903884764021534e+00,3.612657319658555188e+00
3.236069829525175301e+00,3.081987611325569532e+00
3.697685998384614869e+00,3.642875541043353760e+00
2.481117521812043591e+00,2.130270508339189739e+00
3.863601718584713574e+00,2.498377630616278378e+00
1.519209715490343626e+01,2.620053961661244379e+00
4.589623386217721368e+00,3.951823025581263416e+00
2.010217410955906558e+00,1.759755007204336863e+00
5.344574368654862795e+00,5.294809231300564356e+00
6.146576337094929343e+00,4.197825145446569373e+00
1.912434165783483797e+00,1.513939588505360145e+00
7.748671826412622643e+00,1.318649168102353331e+00
1.031153290162442060e+00,9.378945802060454362e-01
5.248807281141445458e+00,4.398231890662655630e+00
4.733187805541551718e+00,1.166702873679497321e+00
5.717390768458623818e+00,3.752543290457130087e+00
3.027480473417055951e+00,3.006649710801390984e+00
3.370377686213577473e+00,2.651274067179238525e+00
5.149687590773031509e+00,2.288022259060046970e+00
2.508283394558113777e+00,2.410645357355110097e+00
4.393280811895654558e+00,3.995825422685349793e+00
1.832359485211961569e+00,1.024499734600327505e+00
5.322441537880431284e+00,4.824196164131172360e+00
2.997704162824957663e+00,1.534169017534141144e+00
4.302053143906357846e+00,1.725315479313556555e+00
6.238734883873928716e+00,4.997418856830956102e+00
3.386527991212652466e+00,8.929052147251361760e-01
2.132056694922961348e+00,1.233504222341946566e+00
5.854311645399617348e+00,4.113357614901921089e+00
2.477078556818269384e+00,1.289836578184341720e+00
3.558057966994238708e+00,1.993095534461664986e+00
5.360654893069772164e+00,1.354351868800840686e+00
3.153717688296278077e+00,2.765500970529478852e+00
3.114273167924690888e+00,3.043938906792049259e+00
1.233417854603737140e+01,7.135244567199019450e+00
2.257926451517306088e+00,1.254490689198155762e+00
4.179366874588811065e+00,9.923527527120442615e-01
8.574333388946325130e+00,4.373168448280748244e+00
2.500913962036234839e+00,1.630715039818994905e+00
3.182336305640210750e+00,1.183775325247761190e+00
2.586293358833173350e+00,1.308487076612226740e+00
2.843072747364571384e+00,1.966993653629405925e+00
3.273986010727349072e+00,3.220020759636144980e+00
1.158049273640493482e+01,3.554292452579073114e+00
6.401373732914615644e+00,5.620748262898843883e+00
7.909185088882532355e+00,2.037625956173517938e+00
3.579438894458049081e+00,1.281357436401812766e+00
1.615722218131597776e+00,1.061754696303753187e+00
1.232824302358103363e+00,9.262460341351280713e-01
7.252410504251594503e+00,2.805568653283897262e+00
6.274832724071059964e+00,4.083705134673922821e+00
5.223689542263556973e+00,5.071995347371025531e+00
5.389934965649027632e+00,3.139813335614926704e+00
2.611332976654643812e+00,2.188397207637268860e+00
5.562181577610831873e+00,4.262350946196764134e+00
4.123429137172677450e+00,3.997194023760626713e+00
4.973228082391548455e+00,3.827221518393068234e+00
2.148920831495579886e+00,1.502187612046745002e+00
3.467184934889362413e+00,3.152785150619984211e+00
5.644433257295452755e+00,2.706447560528022933e+00
3.611572816333319835e+00,2.725648201559097039e+00
2.331255688866233466e+00,1.208436385148236480e+00
4.173992973275934659e+00,2.710041768008498053e+00
1.894256340199980571e+00,1.645354755863659868e+00
4.219826213539615622e+00,2.178950121238361515e+00
4.497684762467121011e+00,2.693363550213538016e+00
1.981155289586639778e+00,1.153229845261824149e+00
6.202532743567660489e+00,3.485885679785687863e+00
1.989700028510663854e+00,1.606778579957959252e+00
2.550747949910013634e+00,2.357040277291816643e+00
6.049159371019869447e+00,4.968333224850678853e+00
2.938321009183254784e+00,2.241753340836424968e+00
7.263830972789151907e+00,1.723832812055515751e+00
5.447269053639731240e+00,2.632213639343416123e+00
3.015387763202318272e+00,3.429986107251034588e-01
2.140761271923178111e+00,1.559084001199109615e+00
6.368280139392016537e+00,2.782593729696556384e+00
4.943151977093245719e+00,4.599830065780502686e+00
2.641286187911008998e+00,2.323087908016719716e+00
1.758664425505156448e+00,7.677246179604368947e-01
6.033575695566072206e+00,4.481672201301206471e+00
5.187921707402352034e+00,9.125618761725312611e-01
3.120668605038957821e+00,1.745067242398483653e+00
5.790353083305725512e+00,1.580394510855864798e+00
5.338807555641399638e+00,3.172788494164314521e+00
2.070955595232764512e+00,1.071249136449367922e+00
3.407805937591493528e+00,2.966992369321929779e+00
3.458659121679185766e+00,3.336550641539766104e+00
7.734950523500454977e+00,2.226327392674626093e+00
4.828239357551090905e+00,2.152592053177270870e+00
5.053442628680379300e+00,4.046368233829571004e+00
5.853651592905412038e+00,5.442645092911118532e+00
4.376628078767113017e+00,1.407546658016048502e+00
5.123005801773730106e+00,4.994916078820691219e+00
3.904880793458348709e+00,3.162991188476273585e+00
2.655219721010167344e+00,2.263602009494150469e+00
3.857125111424254182e+00,3.581843622149810891e+00
7.787815396483288133e+00,5.329287651545427273e+00
1.460810746015305694e+00,1.156799464705114744e+00
4.087324755723345859e+00,2.127802635236653472e+00
2.613490794734945055e+00,1.897015527275884184e+00
1.966009247691042683e+00,1.010092850290018607e+00
2.180051611354752339e+00,1.694848055609009974e+00
2.778308803827028495e+00,1.329767910811901155e+00
5.666973939041540120e+00,3.273827667309660239e+00
